~~~~  sas 2017-10-16  ~~~~
Generated on 2018-08-02 13:21:44
Time elapsed: 115.19 s
-1: velocity var 36363.59      width var 7099.50
    velocity mean 3.83      width mean 4.15
14: velocity var 2.76      width var 31.65
    velocity mean 2.05      width mean 5.86
15: velocity var 130351.97      width var 153.98
    velocity mean 183.40      width mean 16.01
17: velocity var 165.51      width var 98.58
    velocity mean 31.06      width mean 14.01
18: velocity var 384.17      width var 238.71
    velocity mean 26.51      width mean 27.92
19: velocity var 33.20      width var 95.99
    velocity mean 4.28      width mean 11.16
20: velocity var 217.74      width var 210.06
    velocity mean 110.96      width mean 13.91
22: velocity var 101.79      width var 1096.09
    velocity mean 12.71      width mean 27.91
23: velocity var 6526.18      width var 5564.56
    velocity mean 184.76      width mean 89.90
24: velocity var 60.88      width var 70.97
    velocity mean 61.35      width mean 12.51
25: velocity var 7531.51      width var 2869.05
    velocity mean 33.97      width mean 41.15
26: velocity var 52592.81      width var 34.28
    velocity mean 212.87      width mean 16.28
27: velocity var 568.08      width var 302.02
    velocity mean 136.42      width mean 32.50
28: velocity var 28716.91      width var 7583.83
    velocity mean 170.14      width mean 93.03
29: velocity var 22.20      width var 85.66
    velocity mean 62.39      width mean 8.01
31: velocity var 37.24      width var 639.68
    velocity mean 72.02      width mean 26.75
33: velocity var 1551.51      width var 377.29
    velocity mean 72.23      width mean 37.50
34: velocity var 985.38      width var 744.22
    velocity mean 34.01      width mean 46.42
35: velocity var 555.30      width var 269.55
    velocity mean 47.09      width mean 30.55
36: velocity var 27047.28      width var 5277.84
    velocity mean 236.16      width mean 131.84
37: velocity var 21.52      width var 1655.84
    velocity mean 6.86      width mean 21.40
38: velocity var 305.59      width var 75.58
    velocity mean 51.84      width mean 17.62
39: velocity var 155.25      width var 29.56
    velocity mean 11.40      width mean 5.64
40: velocity var 100.83      width var 135.39
    velocity mean 19.26      width mean 32.80
41: velocity var 86562.05      width var 4254.74
    velocity mean 478.40      width mean 171.67
42: velocity var 103.30      width var 73.89
    velocity mean 63.14      width mean 7.74
43: velocity var 8993.61      width var 756.45
    velocity mean 19.81      width mean 17.24
44: velocity var 52882.01      width var 20952.97
    velocity mean 336.83      width mean 170.12
45: velocity var 78595.14      width var 13299.81
    velocity mean 522.02      width mean 204.92
46: velocity var 28037.37      width var 323.77
    velocity mean 130.93      width mean 19.75
47: velocity var 12.86      width var 2.76
    velocity mean 6.37      width mean 2.37
48: velocity var 117.51      width var 387.81
    velocity mean 43.99      width mean 12.76
49: velocity var 616.77      width var 109.82
    velocity mean 31.90      width mean 7.88
50: velocity var 318.66      width var 233.90
    velocity mean 73.93      width mean 25.69
51: velocity var 1180.39      width var 160.16
    velocity mean 41.62      width mean 17.17
52: velocity var 126712.90      width var 2532.51
    velocity mean 177.01      width mean 35.41
53: velocity var 660.92      width var 226.26
    velocity mean 21.39      width mean 12.55
54: velocity var 20.84      width var 97.01
    velocity mean 46.41      width mean 15.72
56: velocity var 2853.72      width var 3110.57
    velocity mean 14.06      width mean 22.10
57: velocity var 117310.39      width var 8092.03
    velocity mean 691.01      width mean 147.07
60: velocity var 10.52      width var 150.08
    velocity mean 16.96      width mean 10.05
61: velocity var 129.09      width var 43.40
    velocity mean 28.41      width mean 4.85
62: velocity var 71527.06      width var 917.98
    velocity mean 507.68      width mean 100.41
64: velocity var 94.75      width var 44.99
    velocity mean 18.67      width mean 7.27
65: velocity var 13.19      width var 74.98
    velocity mean 65.06      width mean 9.87
66: velocity var 29589.87      width var 43903.37
    velocity mean 343.03      width mean 234.45
67: velocity var 108.15      width var 1343.18
    velocity mean 17.29      width mean 33.08
68: velocity var 4.82      width var 88.30
    velocity mean 42.81      width mean 14.28
69: velocity var 6374.48      width var 739.33
    velocity mean 14.20      width mean 14.36
71: velocity var 68.22      width var 50.29
    velocity mean 14.18      width mean 7.13
72: velocity var 10.81      width var 924.75
    velocity mean 6.16      width mean 25.89
73: velocity var 7.91      width var 250.34
    velocity mean 9.31      width mean 25.50
74: velocity var 58.55      width var 558.83
    velocity mean 8.48      width mean 14.93
75: velocity var 48640.35      width var 36.44
    velocity mean 110.20      width mean 10.66
76: velocity var 13926.73      width var 639.63
    velocity mean 30.15      width mean 22.57
78: velocity var 16.92      width var 606.27
    velocity mean 6.41      width mean 29.17
79: velocity var 11.36      width var 36.80
    velocity mean 5.03      width mean 6.24
81: velocity var 14.44      width var 90.56
    velocity mean 6.70      width mean 10.03
83: velocity var 21.28      width var 155.32
    velocity mean 87.66      width mean 13.46
84: velocity var 21.57      width var 211.93
    velocity mean 6.76      width mean 14.87
85: velocity var 8.31      width var 424.17
    velocity mean 7.00      width mean 17.37
86: velocity var 2445.13      width var 2330.36
    velocity mean 394.77      width mean 189.83
87: velocity var 6685.06      width var 2620.20
    velocity mean 218.75      width mean 158.88
88: velocity var 19282.18      width var 2876.71
    velocity mean 368.19      width mean 127.57
91: velocity var 21131.65      width var 12776.37
    velocity mean 241.76      width mean 219.95
92: velocity var 3.12      width var 286.01
    velocity mean 2.35      width mean 17.44
94: velocity var 71.73      width var 94.28
    velocity mean 30.32      width mean 9.37
95: velocity var 27.62      width var 19.80
    velocity mean 48.57      width mean 9.51
96: velocity var 87469.40      width var 475.31
    velocity mean 172.34      width mean 19.59
97: velocity var 602.84      width var 1740.52
    velocity mean 497.09      width mean 97.19
100: velocity var 1179.34      width var 1820.89
    velocity mean 608.61      width mean 93.90
101: velocity var 25.77      width var 491.60
    velocity mean 56.20      width mean 11.48
102: velocity var 83.44      width var 197.16
    velocity mean 74.68      width mean 12.75
103: velocity var 6.52      width var 28.09
    velocity mean 4.75      width mean 7.88
104: velocity var 14.33      width var 280.91
    velocity mean 5.97      width mean 17.09
105: velocity var 20.64      width var 492.90
    velocity mean 10.16      width mean 52.30
107: velocity var 15.09      width var 146.45
    velocity mean 6.41      width mean 16.36
108: velocity var 4721.55      width var 1602.01
    velocity mean 30.12      width mean 79.38
109: velocity var 111.62      width var 651.53
    velocity mean 9.64      width mean 17.31
112: velocity var 14327.06      width var 888.23
    velocity mean 32.65      width mean 24.74
113: velocity var 1.92      width var 917.86
    velocity mean 5.26      width mean 20.05
114: velocity var 30.59      width var 1388.48
    velocity mean 6.33      width mean 36.57
115: velocity var 4.32      width var 99.48
    velocity mean 3.38      width mean 11.38
116: velocity var 40.14      width var 264.09
    velocity mean 4.86      width mean 17.90
117: velocity var 16.70      width var 238.34
    velocity mean 10.12      width mean 15.56
118: velocity var 18.40      width var 27.04
    velocity mean 5.50      width mean 5.94
119: velocity var 83.37      width var 305.62
    velocity mean 27.58      width mean 18.60
120: velocity var 214.59      width var 377.68
    velocity mean 20.64      width mean 23.88
121: velocity var 5.81      width var 249.82
    velocity mean 2.97      width mean 15.90
122: velocity var 129.70      width var 620.28
    velocity mean 7.96      width mean 33.46
124: velocity var 2.60      width var 42.21
    velocity mean 2.51      width mean 10.54
125: velocity var 35.55      width var 123.30
    velocity mean 5.37      width mean 14.78
126: velocity var 5.36      width var 73.33
    velocity mean 5.07      width mean 8.46
128: velocity var 21.95      width var 202.40
    velocity mean 6.16      width mean 16.52
129: velocity var 24.96      width var 300.64
    velocity mean 11.12      width mean 12.92
132: velocity var 5552.12      width var 4892.59
    velocity mean 122.73      width mean 166.46
133: velocity var 42.56      width var 1118.41
    velocity mean 12.53      width mean 42.24
135: velocity var 21672.29      width var 13918.76
    velocity mean 161.19      width mean 154.17
136: velocity var 235.65      width var 80.58
    velocity mean 30.87      width mean 14.83
137: velocity var 4529.46      width var 29.62
    velocity mean 168.05      width mean 13.74
140: velocity var 55405.36      width var 904.18
    velocity mean 117.86      width mean 36.43
141: velocity var 97.63      width var 1220.44
    velocity mean 9.34      width mean 32.90
142: velocity var 47672.97      width var 470.56
    velocity mean 99.53      width mean 27.98
144: velocity var 20.77      width var 248.56
    velocity mean 6.12      width mean 23.81
145: velocity var 48.98      width var 3236.83
    velocity mean 7.60      width mean 39.69
146: velocity var 12244.36      width var 1525.81
    velocity mean 75.16      width mean 43.34
147: velocity var 604.81      width var 7567.89
    velocity mean 19.83      width mean 32.24
152: velocity var 40.85      width var 205.50
    velocity mean 18.63      width mean 17.56
153: velocity var 90.12      width var 213.49
    velocity mean 11.24      width mean 26.02
154: velocity var 112.35      width var 2322.91
    velocity mean 10.99      width mean 47.47
157: velocity var 299.60      width var 165.03
    velocity mean 31.54      width mean 24.35
158: velocity var 15.93      width var 27.41
    velocity mean 13.80      width mean 22.18
159: velocity var 1342.18      width var 26663.24
    velocity mean 53.39      width mean 94.87
162: velocity var 3.42      width var 6.48
    velocity mean 16.37      width mean 4.17
163: velocity var 71913.73      width var 131.76
    velocity mean 55.32      width mean 11.33
165: velocity var 175.37      width var 501.72
    velocity mean 20.91      width mean 21.92
166: velocity var 39.31      width var 576.41
    velocity mean 14.40      width mean 34.09
167: velocity var 37.98      width var 370.61
    velocity mean 19.82      width mean 17.69
